Date_NZST,Agent,NetNo,Wd,Wsmps,WdSD,WsSD_m,GWd,GWsmps,Tmax,Tmin,Tav,TGmin,RHav,Td,Rhs,RadGWm2,SunM,Rain,SoilM,PresMSL,ET05,ET10,ET20,ET30,ET50,ET100
5/5/2018 11:00,4424,G14722,333,12.8,,,331,14.9,15,14.4,,,68,14.9,67,,,,,1020.4,,,,,,
5/5/2018 11:00,4506,G23464,262,1.1,,,260,3.1,14.5,12.6,,,76,14,75,,,0,,1017.4,,,,,,
5/5/2018 12:00,4424,G14722,337,12.8,,,344,16,15.4,14.9,,,66,15.3,65,,,,,1020.1,,,,,,
5/5/2018 12:00,4506,G23464,23,1.3,,,26,2.6,16,13.8,,,71,14.2,70,,,0,,1016.3,,,,,,
5/5/2018 13:00,4424,G14722,341,12.3,,,,16.5,15.6,15.2,,,65,15.4,65,,,,,1018.4,,,,,,
5/5/2018 13:00,4506,G23464,20,1.8,,,341,4.1,14.2,13.6,,,66,13.9,67,,,0,,1015.2,,,,,,
5/5/2018 14:00,4424,G14722,343,13.6,,,329,19,15.5,15.2,,,66,15.2,67,,,,,1017.6,,,,,,
5/5/2018 14:00,4506,G23464,3,2.3,,,22,4.1,14.1,13.7,,,62,14,61,,,0,,1014.5,,,,,,
5/5/2018 15:00,4424,G14722,341,17.1,,,347,22.1,15.4,15.1,,,66,15.4,66,,,,,1016.6,,,,,,
5/5/2018 15:00,4506,G23464,234,2,,,312,3.6,14.4,13.8,,,58,14,64,,,0,,1013.7,,,,,,
5/5/2018 16:00,4424,G14722,330,16.5,,,341,20.1,15.7,15.1,,,68,15.6,66,,,,,1016.6,,,,,,
5/5/2018 16:00,4506,G23464,271,2.4,,,252,3.6,14.4,13.6,,,69,13.7,77,,,0,,1013.4,,,,,,
5/5/2018 17:00,4424,G14722,339,14.9,,,332,20.6,16.3,15.7,,,64,15.9,65,,,,,1016.9,,,,,,
5/5/2018 17:00,4506,G23464,358,1.5,,,5,4.1,15.1,13.4,,,60,13.6,75,,,0,,1013,,,,,,
5/5/2018 18:00,4424,G14722,337,13.4,,,333,17,15.9,15.4,,,68,15.6,68,,,,,1016.8,,,,,,
5/5/2018 18:00,4506,G23464,355,2.8,,,355,5.7,13.5,12.7,,,83,12.9,79,,,0,,1012.7,,,,,,
5/5/2018 19:00,4424,G14722,328,15.6,,,327,20.1,15.6,15.2,,,70,15.4,71,,,,,1015.8,,,,,,
5/5/2018 19:00,4506,G23464,28,3.9,,,355,5.7,13.4,12.3,,,76,12.7,77,,,0,,1012.6,,,,,,
5/5/2018 20:00,4424,G14722,341,16.1,,,326,20.6,15.4,14.8,,,74,15.1,76,,,,,1016.2,,,,,,
5/5/2018 20:00,4506,G23464,1,4.3,,,21,6.7,14.4,12.8,,,61,13.9,51,,,0,,1012,,,,,,
5/5/2018 21:00,4424,G14722,335,13.6,,,335,18,15.4,14.7,,,77,14.8,81,,,,,1015.1,,,,,,
5/5/2018 21:00,4506,G23464,20,2.8,,,343,6.2,17.3,13.7,,,43,17,27,,,0,,1011.6,,,,,,
5/5/2018 22:00,4424,G14722,359,13.6,,,333,19,15.4,14.8,,,78,15.2,77,,,,,1015.7,,,,,,
5/5/2018 22:00,4506,G23464,90,2.6,,,12,7.7,18,14.1,,,42,16.8,32,,,0,,1011,,,,,,
5/5/2018 23:00,4424,G14722,358,10.3,,,357,13.9,15.8,14.9,,,77,15.4,78,,,,,1014.8,,,,,,
5/5/2018 23:00,4506,G23464,110,3.3,,,111,6.7,17,14,,,44,15.8,40,,,0,,1010.4,,,,,,
5/6/2018 0:00,4424,G14722,28,7.3,,,16,9.8,15.4,14.7,,,81,14.7,85,,,,,1014.3,,,,,,
5/6/2018 0:00,4506,G23464,332,2.9,,,343,6.7,16.6,13.7,,,51,16.3,42,,,0,,1010.5,,,,,,
5/6/2018 1:00,4424,G14722,20,7.5,,,17,10.8,14.9,14.6,,,86,14.7,87,,,,,1013.4,,,,,,
5/6/2018 1:00,4506,G23464,253,3.7,,,258,6.7,18.5,15.8,,,45,16.5,55,,,0,,1011.9,,,,,,
5/6/2018 2:00,4424,G14722,271,5.9,,,269,11.8,14.9,14.4,,,87,14.5,89,,,,,1013.7,,,,,,
5/6/2018 2:00,4506,G23464,237,4.6,,,268,7.7,17.7,16.3,,,59,16.7,64,,,0,,1010.5,,,,,,
5/6/2018 3:00,4424,G14722,357,7.1,,,354,12.4,14.7,14.3,,,91,14.4,91,,,,,1011.6,,,,,,
5/6/2018 3:00,4506,G23464,208,3.1,,,270,5.1,17.3,14.8,,,67,14.9,73,,,0,,1010.9,,,,,,
5/6/2018 4:00,4424,G14722,343,9.9,,,344,12.4,14.7,13.9,,,91,14.1,92,,,,,1011.2,,,,,,
5/6/2018 4:00,4506,G23464,301,3,,,285,6.2,15.8,14.4,,,70,15.4,66,,,0,,1009.8,,,,,,
5/6/2018 5:00,4424,G14722,325,10.7,,,324,12.4,15,14.1,,,83,15,75,,,,,1010.7,,,,,,
5/6/2018 5:00,4506,G23464,262,4.6,,,259,10.3,17.9,14.5,,,52,17.9,35,,,0,,1009.3,,,,,,
5/6/2018 6:00,4424,G14722,292,11.7,,,305,15.4,15.6,15,,,69,15.1,63,,,,,1011,,,,,,
5/6/2018 6:00,4506,G23464,234,5.7,,,193,9.8,17.8,16.3,,,40,16.5,45,,,0,,1010.6,,,,,,
5/6/2018 7:00,4424,G14722,292,9.7,,,294,13.4,15.3,14.6,,,65,14.8,64,,,,,1011.8,,,,,,
5/6/2018 7:00,4506,G23464,113,4.1,,,274,8.8,17.3,14.3,,,49,14.4,64,,,0,,1011.3,,,,,,
5/6/2018 8:00,4424,G14722,303,6.6,,,291,10.8,14.8,14.1,,,66,14.7,64,,,,,1012.6,,,,,,
5/6/2018 8:00,4506,G23464,281,4,,,274,7.2,16.4,13.9,,,50,16.4,37,,,0,,1011.8,,,,,,
5/6/2018 9:00,4424,G14722,296,6.6,,,291,10.8,15.2,14.7,,,64,14.8,64,,,,,1013,,,,,,
5/6/2018 9:00,4506,G23464,124,2.2,,,302,6.7,16.9,14.1,,,51,16.5,46,,,0,,1012.5,,,,,,
5/6/2018 10:00,4424,G14722,284,5.5,,,288,8.2,16,14.9,,,66,16,61,,,,,1013.3,,,,,,
5/6/2018 10:00,4506,G23464,14,1.9,,,16,3.6,17.5,16.3,,,50,17.3,54,,,0,,1012.5,,,,,,
5/6/2018 11:00,4424,G14722,306,6.3,,,300,8.8,16.6,15.8,,,64,16.4,64,,,,,1013.2,,,,,,
5/6/2018 11:00,4506,G23464,45,2.9,,,39,5.1,18.3,17,,,55,18,58,,,0,,1012.7,,,,,,
5/6/2018 12:00,4424,G14722,309,9.4,,,303,12.4,17.7,16.2,,,59,17.2,56,,,,,1012.6,,,,,,
5/6/2018 12:00,4506,G23464,34,4.2,,,33,7.2,18.4,16.9,,,62,17.2,69,,,0,,1012.1,,,,,,
5/6/2018 13:00,4424,G14722,313,11.9,,,311,14.9,17.7,17.2,,,54,17.6,53,,,,,1011.1,,,,,,
5/6/2018 13:00,4506,G23464,34,4.7,,,39,7.7,17.3,16.3,,,70,16.6,71,,,0,,1010.8,,,,,,
5/6/2018 14:00,4424,G14722,313,11.5,,,315,14.4,17.7,17.3,,,52,17.5,51,,,,,1010.1,,,,,,
5/6/2018 14:00,4506,G23464,37,4.8,,,37,8.2,16.7,15.5,,,72,15.5,73,,,0,,1010.1,,,,,,
5/6/2018 15:00,4424,G14722,301,12.9,,,303,20.6,17.8,17.2,,,50,17.6,49,,,,,1008.9,,,,,,
5/6/2018 15:00,4506,G23464,82,3.3,,,34,6.2,15.4,14.1,,,75,14.1,76,,,0,,1009.8,,,,,,
5/6/2018 16:00,4424,G14722,297,17,,,297,24.7,18.1,17.2,,,47,18,44,,,,,1008.7,,,,,,
5/6/2018 16:00,4506,G23464,203,1.6,,,81,3.6,15.6,14,,,74,14.5,76,,,0,,1009.3,,,,,,
5/6/2018 17:00,4424,G14722,308,17.9,,,299,24.2,18,17.1,,,46,17.1,49,,,,,1008.9,,,,,,
5/6/2018 17:00,4506,G23464,251,1.6,,,303,4.6,15.4,14.1,,,71,14.5,69,,,0,,1008.2,,,,,,
5/6/2018 18:00,4424,G14722,305,15.4,,,305,23.2,17.1,15.5,,,53,16.2,52,,,,,1009.5,,,,,,
5/6/2018 18:00,4506,G23464,270,2.6,,,264,7.7,17.1,12.9,,,58,15.6,51,,,0,,1007.5,,,,,,
5/6/2018 19:00,4424,G14722,329,14.5,,,315,19,16.5,15.7,,,53,15.7,56,,,,,1009.7,,,,,,
5/6/2018 19:00,4506,G23464,186,2.7,,,268,6.7,17.5,14.8,,,44,15.8,48,,,0,,1007.6,,,,,,
5/6/2018 20:00,4424,G14722,316,14.5,,,319,18.5,15.8,15.3,,,56,15.6,56,,,,,1009.9,,,,,,
5/6/2018 20:00,4506,G23464,191,3.9,,,218,7.2,15.9,12.1,,,70,12.4,91,,,0,,1008.7,,,,,,
5/6/2018 21:00,4424,G14722,356,11.2,,,321,14.4,15.6,14.8,,,60,14.8,64,,,,,1010.5,,,,,,
5/6/2018 21:00,4506,G23464,228,3.3,,,196,7.7,14.3,12,,,78,12,76,,,0,,1008.1,,,,,,
5/6/2018 22:00,4424,G14722,341,12.8,,,341,16.5,15.1,14.7,,,,14.8,64,,,,,1009.8,,,,,,
5/6/2018 22:00,4506,G23464,268,3.1,,,297,7.7,15.7,11.5,,,64,14.7,56,,,0,,1008.6,,,,,,
5/6/2018 23:00,4424,G14722,331,12.5,,,342,16,14.9,14.6,,,65,14.7,64,,,,,1010.2,,,,,,
5/6/2018 23:00,4506,G23464,217,5.9,,,233,17,15.7,13.7,,,59,14.9,52,,,0,,1009.8,,,,,,
5/7/2018 0:00,4424,G14722,264,12.1,,,317,17.5,15.3,14.4,,,61,14.4,58,,,,,1011.1,,,,,,
5/7/2018 0:00,4506,G23464,251,11.2,,,233,17,15.2,14.3,,,51,14.6,51,,,0,,1010.6,,,,,,
5/7/2018 1:00,4424,G14722,268,4.7,,,264,11.8,14.9,13.5,,,58,13.5,64,,,,,1011.8,,,,,,
5/7/2018 1:00,4506,G23464,239,7.5,,,243,12.4,15,13.5,,,48,13.5,49,,,0,,1011.4,,,,,,
5/7/2018 2:00,4424,G14722,303,2.7,,,344,5.7,14.5,13.4,,,61,13.6,67,,,,,1012.2,,,,,,
5/7/2018 2:00,4506,G23464,183,9,,,182,16.5,14.2,11.6,,,63,11.6,84,,,0,,1012.6,,,,,,
5/7/2018 3:00,4424,G14722,173,3.9,,,172,7.7,13.9,11.8,,,64,13.4,74,,,,,1013.5,,,,,,
5/7/2018 3:00,4506,G23464,180,4.3,,,182,9.3,11.8,11.1,,,84,11.3,85,,,0,,1012.3,,,,,,
5/7/2018 4:00,4424,G14722,155,3,,,168,6.2,13.4,11.7,,,77,12.2,78,,,,,1013.5,,,,,,
5/7/2018 4:00,4506,G23464,6,3.1,,,342,5.7,12.8,10.4,,,74,10.6,89,,,0,,1012.6,,,,,,
5/7/2018 5:00,4424,G14722,286,1.8,,,286,5.7,12.9,11,,,78,11.2,77,,,,,1014,,,,,,
5/7/2018 5:00,4506,G23464,3,3.5,,,4,4.6,10.8,9.3,,,90,9.3,88,,,0,,1012.8,,,,,,
5/7/2018 6:00,4424,G14722,270,3.6,,,281,5.1,11.6,11.1,,,76,11.1,75,,,,,1014.1,,,,,,
5/7/2018 6:00,4506,G23464,17,3.7,,,36,6.2,10.5,8.9,,,87,10.5,89,,,0,,1013.1,,,,,,
5/7/2018 7:00,4424,G14722,321,2.6,,,312,5.7,11.8,10.9,,,74,11.6,75,,,,,1013.7,,,,,,
5/7/2018 7:00,4506,G23464,20,3.3,,,30,6.2,10.5,9.9,,,88,10.3,88,,,0,,1013,,,,,,
5/7/2018 8:00,4424,G14722,311,4.9,,,330,7.7,11.5,10.6,,,71,11.5,67,,,,,1014.5,,,,,,
5/7/2018 8:00,4506,G23464,28,3.7,,,29,6.2,11.5,10.1,,,85,11.5,82,,,0,,1013.2,,,,,,
5/7/2018 9:00,4424,G14722,339,7.9,,,340,11.8,13,11.2,,,60,13,57,,,,,1014.4,,,,,,
5/7/2018 9:00,4506,G23464,341,3,,,341,5.1,13.2,11.1,,,70,12.6,61,,,0,,1013.2,,,,,,
5/7/2018 10:00,4424,G14722,345,8.2,,,336,11.3,13.7,13,,,56,13.7,58,,,,,1014.3,,,,,,
5/7/2018 10:00,4506,G23464,287,2,,,336,4.1,16,12.9,,,47,15.5,42,,,0,,1013.1,,,,,,
5/7/2018 11:00,4424,G14722,290,4.4,,,343,7.2,14.9,13.7,,,58,14.3,56,,,,,1014.4,,,,,,
5/7/2018 11:00,4506,G23464,3,2.9,,,17,5.1,16.5,15,,,44,16.5,39,,,0,,1013,,,,,,
5/7/2018 12:00,4424,G14722,336,5.2,,,313,8.2,16.2,14.3,,,58,16,56,,,,,1013.7,,,,,,
5/7/2018 12:00,4506,G23464,15,3.8,,,22,6.2,18.2,15.9,,,38,18.1,33,,,0,,1012.6,,,,,,
5/7/2018 13:00,4424,G14722,333,7,,,357,8.2,17,15.9,,,59,17,55,,,,,1013.2,,,,,,
5/7/2018 13:00,4506,G23464,349,3.3,,,24,7.7,18.7,17.7,,,32,17.8,31,,,0,,1012.3,,,,,,
5/7/2018 14:00,4424,G14722,335,6.1,,,320,8.8,17.3,16.6,,,59,16.8,61,,,,,1012.9,,,,,,
5/7/2018 14:00,4506,G23464,28,2.7,,,17,4.6,19.1,17.1,,,34,17.4,32,,,0,,1012.6,,,,,,
5/7/2018 15:00,4424,G14722,329,6.4,,,335,8.8,17.6,16.8,,,59,17.3,60,,,,,1012.9,,,,,,
5/7/2018 15:00,4506,G23464,23,2.1,,,20,4.6,17.8,16.5,,,37,17.8,37,,,0,,1012.6,,,,,,
5/7/2018 16:00,4424,G14722,344,5.2,,,328,7.7,17.2,16.4,,,63,16.5,64,,,,,1012.9,,,,,,
5/7/2018 16:00,4506,G23464,54,1.5,,,121,4.6,19,15.5,,,41,17.9,44,,,0,,1012.8,,,,,,
5/7/2018 17:00,4424,G14722,323,5.4,,,323,7.7,16.9,15.7,,,64,15.7,67,,,,,1013.8,,,,,,
5/7/2018 17:00,4506,G23464,23,2.4,,,12,4.6,18.1,14.7,,,47,14.7,56,,,0,,1013.2,,,,,,
5/7/2018 18:00,4424,G14722,302,5.8,,,322,8.2,15.6,14.9,,,67,15.1,64,,,,,1014.2,,,,,,
5/7/2018 18:00,4506,G23464,65,2,,,345,3.6,17.6,14.9,,,48,16.2,47,,,0,,1013.8,,,,,,
5/7/2018 19:00,4424,G14722,326,5.3,,,289,7.2,15.7,14.4,,,65,15.2,64,,,,,1014.8,,,,,,
5/7/2018 19:00,4506,G23464,96,1.6,,,294,4.1,17.4,15.3,,,46,16.9,38,,,0,,1013.9,,,,,,
5/7/2018 20:00,4424,G14722,332,6.6,,,332,8.2,15.1,14.5,,,67,14.8,65,,,,,1014.8,,,,,,
5/7/2018 20:00,4506,G23464,301,2.1,,,12,3.6,17.5,14.9,,,41,17.5,32,,,0,,1014.3,,,,,,
5/7/2018 21:00,4424,G14722,312,6.2,,,306,7.2,14.9,14.4,,,65,14.8,64,,,,,1015.3,,,,,,
5/7/2018 21:00,4506,G23464,251,2.4,,,251,5.7,18.4,17,,,33,18.4,30,,,0,,1014.3,,,,,,
5/7/2018 22:00,4424,G14722,323,7.1,,,317,9.8,16.4,14.5,,,60,16.4,51,,,,,1015.1,,,,,,
5/7/2018 22:00,4506,G23464,296,4.8,,,291,12.4,19.1,17.9,,,29,18.7,29,,,0,,1014.7,,,,,,
5/7/2018 23:00,4424,G14722,279,5,,,326,8.8,16.3,14.9,,,59,15.1,61,,,,,1015.5,,,,,,
5/7/2018 23:00,4506,G23464,343,3.5,,,276,8.2,18.6,15.9,,,35,17,33,,,0,,1015,,,,,,
5/8/2018 0:00,4424,G14722,287,6,,,283,7.7,15.6,14.6,,,61,15,62,,,,,1015.5,,,,,,
5/8/2018 0:00,4506,G23464,352,3.4,,,291,7.2,18.2,14,,,43,16.1,37,,,0,,1015.1,,,,,,
5/8/2018 1:00,4424,G14722,315,6.3,,,284,8.2,16.3,14.8,,,54,15.2,53,,,,,1015.5,,,,,,
5/8/2018 1:00,4506,G23464,28,2.4,,,360,4.1,17.8,14.6,,,39,17.2,33,,,0,,1015.1,,,,,,
5/8/2018 2:00,4506,G23464,293,2.8,,,292,5.1,18.1,16.9,,,33,17.2,34,,,0,,1015,,,,,,
5/8/2018 3:00,4424,G14722,299,6.1,,,306,7.7,15.1,14.6,,,63,14.9,59,,,,,1015.8,,,,,,
5/8/2018 3:00,4506,G23464,293,4.8,,,289,7.7,18.2,16.6,,,34,16.7,35,,,0,,1015.2,,,,,,
5/8/2018 4:00,4424,G14722,322,4.7,,,322,6.7,15.1,14,,,62,14.4,63,,,,,1015.9,,,,,,
5/8/2018 4:00,4506,G23464,149,5.2,,,292,9.3,17.6,14.5,,,38,15.6,39,,,0,,1015.5,,,,,,
5/8/2018 5:00,4424,G14722,298,4.8,,,325,7.2,14.4,13.5,,,67,13.5,67,,,,,1016,,,,,,
5/8/2018 5:00,4506,G23464,316,2.6,,,295,5.1,17.7,14.8,,,36,17.7,30,,,0,,1015.6,,,,,,
5/8/2018 6:00,4424,G14722,284,3.4,,,286,4.6,14.8,13.4,,,59,13.6,64,,,,,1016.3,,,,,,
5/8/2018 6:00,4506,G23464,358,3.3,,,12,5.1,17.7,13.1,,,39,13.4,47,,,0,,1015.8,,,,,,
5/8/2018 7:00,4424,G14722,316,4,,,319,5.1,14,12.7,,,63,14,65,,,,,1016.5,,,,,,
5/8/2018 7:00,4506,G23464,20,3.6,,,21,5.1,14.4,12.6,,,46,13.8,45,,,0,,1015.9,,,,,,
5/8/2018 8:00,4424,G14722,348,5.8,,,344,9.3,14.8,13.8,,,65,14.8,66,,,,,1016.8,,,,,,
5/8/2018 8:00,4506,G23464,166,2.7,,,359,4.6,16.6,13,,,40,15.9,35,,,0,,1016.4,,,,,,
5/8/2018 9:00,4424,G14722,340,7.4,,,336,10.3,15.6,14.7,,,65,15.6,61,,,,,1017,,,,,,
5/8/2018 9:00,4506,G23464,231,3.4,,,279,4.6,16.1,14,,,50,14.9,48,,,0,,1016.6,,,,,,
5/8/2018 10:00,4424,G14722,319,10.8,,,321,13.4,16.3,15.6,,,62,16.3,62,,,,,1016.2,,,,,,
5/8/2018 10:00,4506,G23464,222,0.9,,,263,2.1,18.4,15,,,41,17.7,42,,,0,,1016,,,,,,
5/8/2018 11:00,4424,G14722,326,10.6,,,332,13.4,17.1,15.7,,,64,16.5,63,,,,,1016.2,,,,,,
5/8/2018 11:00,4506,G23464,57,1.3,,,126,3.1,19.2,17.2,,,40,18.9,36,,,0,,1015.7,,,,,,
5/8/2018 12:00,4424,G14722,348,12.6,,,345,16.5,16.9,16.3,,,63,16.5,65,,,,,1015.8,,,,,,
5/8/2018 12:00,4506,G23464,264,1.9,,,1,4.1,19.5,17.3,,,41,18.9,39,,,0,,1015.2,,,,,,
5/8/2018 13:00,4424,G14722,314,13,,,336,17.5,18.7,16,,,60,18.6,54,,,,,1015,,,,,,
5/8/2018 13:00,4506,G23464,152,1.3,,,149,2.6,19.3,17.3,,,41,17.5,41,,,0,,1014.8,,,,,,
5/8/2018 14:00,4424,G14722,329,13.8,,,329,18.5,18.6,16.8,,,59,17.2,62,,,,,1014.8,,,,,,
5/8/2018 14:00,4506,G23464,206,1.3,,,169,3.1,17.5,16,,,48,17.1,56,,,0,,1014.2,,,,,,
5/8/2018 15:00,4424,G14722,325,16.5,,,331,20.6,17.7,17.1,,,59,17.6,58,,,,,1014.5,,,,,,
5/8/2018 15:00,4506,G23464,37,0.9,,,340,2.1,16.9,15.4,,,56,16.2,49,,,0,,1014.1,,,,,,
5/8/2018 16:00,4424,G14722,320,15.2,,,321,19,17.6,16.9,,,60,17.2,59,,,,,1014.8,,,,,,
5/8/2018 16:00,4506,G23464,352,0.9,,,272,3.1,17,15.3,,,45,15.3,55,,,0,,1014.1,,,,,,
5/8/2018 17:00,4424,G14722,344,16.3,,,320,20.6,17.1,15.9,,,63,15.9,68,,,,,1015,,,,,,
5/8/2018 17:00,4506,G23464,39,1.6,,,270,3.1,17.2,15.2,,,46,16.6,46,,,0,,1013.4,,,,,,
5/8/2018 18:00,4424,G14722,319,14.1,,,319,20.1,17.4,15.8,,,60,16.7,56,,,,,1014.5,,,,,,
5/8/2018 18:00,4506,G23464,326,2.6,,,326,4.1,16.6,14.9,,,51,16.4,42,,,0,,1013.8,,,,,,
5/8/2018 19:00,4424,G14722,324,15.3,,,318,19,16.8,16.2,,,56,16.4,54,,,,,1015.7,,,,,,
5/8/2018 19:00,4506,G23464,234,2.7,,,251,5.1,18.4,15.6,,,39,17.6,33,,,0,,1014.5,,,,,,
5/8/2018 20:00,4424,G14722,308,15.5,,,305,20.1,17.5,16.5,,,50,17.4,48,,,,,1016.1,,,,,,
5/8/2018 20:00,4506,G23464,332,4.8,,,241,8.2,18.3,15.7,,,38,15.8,47,,,0,,1014.9,,,,,,
5/8/2018 21:00,4424,G14722,319,14.3,,,304,21.1,17.3,16.2,,,53,16.4,53,,,,,1017.7,,,,,,
5/8/2018 21:00,4506,G23464,282,3.5,,,277,7.2,18.8,15.9,,,37,18.6,29,,,0,,1015.1,,,,,,
5/8/2018 22:00,4424,G14722,323,14.5,,,320,19,16.8,15.6,,,55,15.6,58,,,,,1017.1,,,,,,
5/8/2018 22:00,4506,G23464,225,6,,,215,13.9,20.1,18.4,,,30,19.3,32,,,0,,1013.6,,,,,,
5/8/2018 23:00,4424,G14722,320,17.8,,,321,25.2,15.8,15.6,,,58,15.6,60,,,,,1014.5,,,,,,
5/8/2018 23:00,4506,G23464,293,5.3,,,292,13.4,20.9,18.6,,,33,19.9,32,,,0,,1011.4,,,,,,
5/9/2018 0:00,4424,G14722,324,17.4,,,314,25.7,16.2,15.6,,,58,15.7,60,,,,,1014.7,,,,,,
5/9/2018 0:00,4506,G23464,340,5.1,,,293,13.9,20.2,15.5,,,45,15.5,60,,,0,,1014.5,,,,,,
5/9/2018 1:00,4424,G14722,303,14.1,,,319,18.5,17.8,15.6,,,58,17.6,55,,,,,1015.3,,,,,,
5/9/2018 1:00,4506,G23464,335,3.6,,,283,9.3,20,15.7,,,46,18.2,36,,,0,,1014.5,,,,,,
5/9/2018 2:00,4424,G14722,314,12.4,,,307,16.5,17.8,16.7,,,57,17.1,59,,,,,1016,,,,,,
5/9/2018 2:00,4506,G23464,48,2.1,,,114,5.1,18.6,16.5,,,39,17.4,42,,,0,,1015.3,,,,,,
5/9/2018 3:00,4424,G14722,334,12.4,,,328,15.4,17.1,15.5,,,63,15.8,65,,,,,1016.8,,,,,,
5/9/2018 3:00,4506,G23464,73,2.9,,,152,8.8,17.4,15.1,,,49,15.6,52,,,0,,1016.4,,,,,,
5/9/2018 4:00,4424,G14722,335,12.1,,,344,13.9,15.9,15.6,,,66,15.6,67,,,,,1017.1,,,,,,
5/9/2018 4:00,4506,G23464,327,4.9,,,243,7.7,18.8,15.2,,,46,17.2,44,,,0,,1016.9,,,,,,
5/9/2018 5:00,4424,G14722,320,9.1,,,343,12.4,15.6,14.9,,,70,14.9,73,,,,,1018.2,,,,,,
5/9/2018 5:00,4506,G23464,326,3.6,,,319,7.7,18.5,16.1,,,40,17,44,,,0,,1017,,,,,,
5/9/2018 6:00,4424,G14722,321,6.5,,,311,8.8,15.2,14.6,,,72,14.7,73,,,,,1018.9,,,,,,
5/9/2018 6:00,4506,G23464,352,3.3,,,340,6.2,17.7,15.3,,,45,15.5,49,,,0,,1018.1,,,,,,
5/9/2018 7:00,4424,G14722,228,5.1,,,304,6.7,15.3,13.8,,,70,13.9,71,,,,,1019.9,,,,,,
5/9/2018 7:00,4506,G23464,183,2.6,,,6,6.7,18.1,14.5,,,46,17.7,38,,,0,,1019.5,,,,,,
5/9/2018 8:00,4424,G14722,30,3.6,,,322,6.2,14.8,14.2,,,73,14.3,76,,,,,1020.9,,,,,,
5/9/2018 8:00,4506,G23464,217,1.6,,,180,4.1,18.3,15.9,,,43,16.1,49,,,0,,1021.1,,,,,,
5/9/2018 9:00,4424,G14722,356,5.5,,,6,8.2,15.3,14.3,,,73,15.1,70,,,,,1021.6,,,,,,
5/9/2018 9:00,4506,G23464,346,2,,,83,4.1,17.6,16,,,48,17.2,47,,,0,,1022.1,,,,,,
5/9/2018 10:00,4424,G14722,340,5.7,,,340,8.8,15.8,15.1,,,69,15.7,69,,,,,1022.2,,,,,,
5/9/2018 10:00,4506,G23464,20,1.3,,,82,4.6,19.9,17.3,,,43,19.8,37,,,0,,1022,,,,,,
5/9/2018 11:00,4424,G14722,291,4.1,,,349,6.7,16.8,15.7,,,65,16.8,61,,,,,1023,,,,,,
5/9/2018 11:00,4506,G23464,107,2.5,,,107,5.1,19.8,17.8,,,44,17.8,45,,,0,,1022.9,,,,,,
5/9/2018 12:00,4424,G14722,24,6.6,,,360,9.8,16.9,15.8,,,70,15.9,79,,,,,1023.1,,,,,,
5/9/2018 12:00,4506,G23464,59,2.9,,,54,5.1,18.9,16.6,,,57,17.4,67,,,0,,1023.1,,,,,,
5/9/2018 13:00,4424,G14722,24,7.9,,,30,10.8,16,15.7,,,79,15.9,79,,,,,1023.1,,,,,,
5/9/2018 13:00,4506,G23464,65,2.3,,,48,5.1,19.1,17.6,,,57,19.1,49,,,0,,1022.9,,,,,,
5/9/2018 14:00,4424,G14722,28,7.8,,,25,9.3,16.2,15.9,,,78,16,78,,,,,1023,,,,,,
5/9/2018 14:00,4506,G23464,211,1.5,,,206,3.1,19,15.3,,,63,16,70,,,0,,1023.3,,,,,,
5/9/2018 15:00,4424,G14722,24,7,,,21,10.3,,,,,77,16,77,,,,,1022.9,,,,,,
5/9/2018 15:00,4506,G23464,225,1.1,,,214,3.6,17.4,15.9,,,64,16.3,65,,,0,,1023.2,,,,,,
5/9/2018 16:00,4424,G14722,40,8.8,,,33,11.3,16,15.6,,,78,15.6,78,,,,,1023.1,,,,,,
5/9/2018 16:00,4506,G23464,239,1.4,,,261,2.6,17.4,15.8,,,60,15.8,64,,,0,,1023.2,,,,,,
5/9/2018 17:00,4424,G14722,31,8.4,,,39,10.8,15.7,15.3,,,78,15.4,79,,,,,1023.9,,,,,,
5/9/2018 17:00,4506,G23464,228,3.2,,,230,5.1,16.1,14.1,,,69,14.2,77,,,0,,1024,,,,,,
5/9/2018 18:00,4424,G14722,45,7.7,,,30,10.3,15.3,14.8,,,81,14.8,86,,,,,1024.7,,,,,,
5/9/2018 18:00,4506,G23464,146,3.4,,,130,6.2,14.1,12.4,,,86,12.4,94,,,0,,1024.9,,,,,,
5/9/2018 19:00,4424,G14722,38,8,,,36,10.3,14.9,14.7,,,86,14.7,87,,,,,1025.3,,,,,,
5/9/2018 19:00,4506,G23464,20,3.9,,,13,6.7,12.8,12.3,,,96,12.4,98,,,0,,1025.4,,,,,,
5/9/2018 20:00,4424,G14722,37,7.9,,,35,10.3,14.8,14.6,,,86,14.7,85,,,,,1025.5,,,,,,
5/9/2018 20:00,4506,G23464,43,4.4,,,35,7.2,12.9,12.4,,,98,12.9,98,,,0,,1025,,,,,,
5/9/2018 21:00,4424,G14722,29,6.9,,,33,9.3,14.7,14.4,,,85,14.4,86,,,,,1025.6,,,,,,
5/9/2018 21:00,4506,G23464,28,5,,,41,8.2,13.2,12.8,,,99,13.2,99,,,0,,1024.9,,,,,,
5/9/2018 22:00,4424,G14722,303,5.4,,,21,8.2,14.5,14,,,87,14,88,,,,,1026.1,,,,,,
5/9/2018 22:00,4506,G23464,29,4.4,,,21,8.2,13.2,12.3,,,99,12.3,99,,,0,,1024.8,,,,,,
